t,o,h,l,c,v
1751004000000,107210.1,107346.0,107140.3,107223.8,89387.61
1751007600000,107223.7,107700.8,106800.0,106823.7,415150.21
1751011200000,106823.8,107060.5,106634.0,106954.8,364822.33
1751014800000,106954.9,107084.5,106750.0,107035.5,193081.59
1751018400000,107035.5,107111.1,106882.1,106940.4,174719.54
1751022000000,106940.4,107097.0,106852.8,106937.1,115362.39
1751025600000,106937.1,107159.0,106548.1,106626.2,318391.36
1751029200000,106626.2,106950.0,106314.5,106782.7,393952.33
1751032800000,106782.7,107055.8,106334.6,106520.1,503241.85
1751036400000,106520.1,107358.0,106432.6,107255.3,422370.96
1751040000000,107255.4,107680.0,107040.0,107422.0,385574.07
1751043600000,107422.0,107454.6,106412.9,106817.5,460850.14
1751047200000,106817.0,106958.0,106400.0,106660.0,278658.78
1751050800000,106660.0,106967.0,106539.6,106742.7,190909.46
1751054400000,106742.7,107070.7,106730.3,107069.5,137538.72
1751058000000,107069.5,107222.0,106983.8,106983.8,142639.93
1751061600000,106983.9,107148.0,106983.8,107061.7,51161.8
1751065200000,107061.8,107130.4,106910.5,107002.4,62039.32
1751068800000,107002.6,107131.6,106802.0,107000.0,135043.63
1751072400000,107000.0,107070.0,106737.3,107021.0,140166.04
1751076000000,107020.9,107150.0,106957.4,107047.1,99128.85
1751079600000,107047.1,107287.5,107020.7,107229.7,113339.4
1751083200000,107229.7,107258.4,107123.1,107131.9,53212.27
1751086800000,107131.9,107266.3,107120.0,107243.0,78564.87
1751090400000,107243.0,107396.8,107243.0,107366.8,118701.59
1751094000000,107366.8,107456.0,107339.8,107429.0,70418.78
1751097600000,107429.0,107442.4,107289.0,107319.9,79034.65
1751101200000,107319.9,107319.9,107210.2,107252.7,83241.15
1751104800000,107252.6,107334.6,107187.7,107209.6,80220.14
1751108400000,107209.6,107330.0,107204.0,107323.0,54037.82
1751112000000,107323.0,107323.1,107235.0,107281.0,38909.01
1751115600000,107281.0,107302.3,107025.0,107052.5,127703.37
1751119200000,107052.5,107208.5,107046.6,107143.5,80867.46
1751122800000,107143.5,107519.1,107133.6,107395.9,118727.63
1751126400000,107396.0,107467.0,107186.3,107255.0,124414.87
1751130000000,107254.9,107492.5,107240.0,107417.7,72858.12
1751133600000,107417.7,107417.8,107206.0,107275.1,77042.89
1751137200000,107275.1,107282.4,107167.0,107167.0,30006.89
1751140800000,107167.1,107186.7,107100.4,107107.9,44114.6
1751144400000,107107.9,107293.0,107107.8,107261.4,46699.74
1751148000000,107261.3,107321.8,107207.4,107304.1,50284.11
1751151600000,107304.1,107304.2,107221.4,107234.6,22654.57
1751155200000,107234.6,107450.0,107195.9,107412.3,129835.16
1751158800000,107412.3,107412.4,107258.4,107262.5,49602.26
1751162400000,107262.5,107300.0,107104.8,107238.1,90450.81
1751166000000,107238.1,107246.1,107129.8,107162.3,47234.19
1751169600000,107162.2,107228.0,107162.0,107220.1,38103.15
1751173200000,107220.0,107267.5,107168.7,107256.0,34290.21
1751176800000,107256.0,107334.0,107256.0,107319.9,39439.17
1751180400000,107319.9,107352.9,107269.4,107352.9,51587.74
1751184000000,107353.3,107677.4,107342.5,107635.7,211149.23
1751187600000,107635.6,107936.6,107555.2,107850.0,272263.89
1751191200000,107850.0,108238.0,107780.0,108088.0,456478.27
1751194800000,108088.0,108482.9,108019.5,108428.1,227395.89
1751198400000,108428.2,108487.8,107952.6,108144.6,253644.22
1751202000000,108144.7,108185.5,107958.0,108009.3,123464.52
1751205600000,108009.4,108168.0,107711.3,107889.9,209308.81
1751209200000,107889.9,107982.4,107589.4,107694.5,174936.94
1751212800000,107694.5,107747.5,107246.1,107490.1,281147.54
1751216400000,107490.2,107532.4,107234.5,107473.6,166170.07
1751220000000,107473.6,107649.7,107375.7,107563.1,108484.99
1751223600000,107563.1,107563.2,107300.0,107335.6,69854.17
1751227200000,107335.5,107430.0,107298.5,107298.6,61910.77
1751230800000,107298.6,107687.7,107181.0,107498.5,143782.93
1751234400000,107498.6,108233.8,107498.6,108035.2,348442.41
1751238000000,108035.2,108388.0,107959.1,108308.8,264351.88
1751241600000,108308.8,108764.8,108189.1,108667.7,461774.11
1751245200000,108667.7,108739.9,108350.0,108456.6,296680.9
1751248800000,108456.7,108615.4,108385.0,108432.2,176902.12
1751252400000,108432.2,108537.7,108370.0,108459.9,84527.89
1751256000000,108459.9,108492.9,108253.6,108269.2,95066.41
1751259600000,108269.3,108337.2,108102.7,108228.5,151803.44
1751263200000,108228.5,108249.9,107456.9,107511.1,421493.38
1751266800000,107511.0,107726.1,107422.0,107569.5,276269.27
1751270400000,107569.4,107708.8,107391.8,107452.8,201587.14
1751274000000,107452.8,107644.0,107401.9,107419.5,155158.72
1751277600000,107419.4,107601.6,107314.8,107598.1,174389.08
1751281200000,107598.1,107922.0,107572.4,107595.0,268111.64
1751284800000,107595.0,107789.4,107494.1,107526.1,154899.77
1751288400000,107526.0,107831.9,107426.0,107472.4,208162.01
1751292000000,107472.3,107600.0,106700.0,106764.8,829573.63
1751295600000,106764.8,107736.4,106676.7,107521.0,665934.53
1751299200000,107521.1,107758.8,107222.0,107545.9,292058.01
1751302800000,107545.9,107745.0,107366.0,107405.8,160549.07
1751306400000,107405.8,107574.7,107051.7,107174.7,159102.25
1751310000000,107174.7,107743.9,107145.0,107676.1,195211.18
1751313600000,107676.1,107710.9,107411.0,107519.4,103922.6
1751317200000,107519.4,107527.1,106850.0,107061.1,169297.21
1751320800000,107061.1,107250.0,106939.7,107042.0,130776.55
1751324400000,107041.9,107172.8,106998.0,107081.9,101680.44
1751328000000,107081.9,107400.0,106960.0,107321.5,155089.62
1751331600000,107321.5,107489.1,107123.0,107175.5,144331.78
1751335200000,107175.4,107365.6,107043.8,107050.2,131621.39
1751338800000,107050.2,107180.5,107021.2,107152.2,114064.62
1751342400000,107152.2,107170.0,106820.0,106838.7,147261.94
1751346000000,106838.8,106917.0,106688.0,106889.8,239854.4
1751349600000,106889.9,106889.9,106712.2,106847.8,112204.95
1751353200000,106847.8,107148.7,106559.1,107130.0,354190.93
1751356800000,107129.9,107130.0,106636.3,106666.5,146224.8
1751360400000,106666.5,106746.6,106438.0,106490.6,239761.91
1751364000000,106490.5,106580.0,106240.4,106433.2,285321.47
1751367600000,106433.1,106578.2,106256.4,106569.0,178377.07
1751371200000,106569.0,106657.0,106300.5,106363.5,181269.34
1751374800000,106363.5,106833.8,106202.6,106752.1,401937.28
1751378400000,106752.2,107138.0,105640.0,105866.3,1062441.19
1751382000000,105866.4,106152.9,105576.4,105909.9,464531.21
1751385600000,105909.9,106225.7,105756.0,106032.4,255290.29
1751389200000,106032.4,106238.3,105852.8,106191.0,128483.86
1751392800000,106191.0,106212.0,105622.0,105688.9,175474.57
1751396400000,105688.8,105750.2,105319.9,105335.8,355257.95
1751400000000,105335.9,105950.0,105188.0,105854.0,275785.43
1751403600000,105854.0,106061.5,105680.0,105737.8,127858.45
1751407200000,105737.8,105868.0,105555.0,105583.5,91814.6
1751410800000,105583.4,105670.0,105320.0,105645.6,177714.82
1751414400000,105645.6,105747.0,105330.0,105345.6,136598.69
1751418000000,105345.6,105757.5,105050.1,105672.9,263250.39
1751421600000,105672.9,105876.2,105483.5,105870.5,150476.94
1751425200000,105870.4,106169.6,105824.7,106140.0,204323.01
1751428800000,106140.0,106328.0,106070.7,106328.0,191518.1
1751432400000,106328.0,106630.0,106236.0,106566.0,315287.54
1751436000000,106566.1,106956.1,106564.3,106956.1,371112.95
1751439600000,106956.0,107132.0,106771.3,107020.0,316710.97
1751443200000,107020.1,107734.8,107020.1,107677.5,793937.58
1751446800000,107677.5,107746.0,107463.8,107580.0,258739.19
1751450400000,107580.0,107792.3,107547.8,107779.6,202275.35
1751454000000,107779.6,107779.7,107288.0,107439.0,245101.57
1751457600000,107439.0,107444.2,107138.9,107340.2,292160.12
1751461200000,107340.2,107951.3,107227.7,107730.0,478894.68
1751464800000,107729.9,108138.0,107610.0,108097.2,562387.4
1751468400000,108097.3,108726.7,108071.6,108699.9,787314.17
1751472000000,108699.8,109639.9,108615.0,109374.2,1421933.06
1751475600000,109374.6,109728.1,108783.9,109094.0,568302.26
1751479200000,109093.9,109478.0,108952.5,109478.0,190578.74
1751482800000,109478.0,109650.0,109231.2,109630.0,220284.49
1751486400000,109627.5,109627.5,109085.0,109089.2,183700.39
1751490000000,109089.2,109505.2,109088.8,109399.9,125608.5
1751493600000,109399.9,109472.0,109043.6,109102.0,138242.46
1751497200000,109102.1,109139.0,108656.7,108797.8,192687.47
1751500800000,108797.9,109064.0,108658.9,108883.1,184613.78
1751504400000,108883.1,109083.3,108756.4,108935.1,125778.22
1751508000000,108935.1,108935.1,108481.8,108667.8,238435.03
1751511600000,108667.8,108769.5,108556.1,108595.1,138734.39
1751515200000,108595.0,108948.2,108506.4,108749.5,201280.26
1751518800000,108749.5,109333.0,108739.7,109293.8,328935.91
1751522400000,109293.7,109510.4,109202.6,109422.9,213843.31
1751526000000,109422.9,109423.0,109061.0,109237.3,253284.6
1751529600000,109237.4,109551.8,109237.4,109324.2,187941.14
1751533200000,109324.1,110275.9,109320.9,109892.2,774308.08
1751536800000,109892.2,109961.8,109562.9,109782.6,265654.27
1751540400000,109782.6,109799.1,109535.0,109550.0,171014.53
1751544000000,109550.0,109897.3,108710.1,109128.7,901294.56
1751547600000,109128.6,110500.0,109084.1,110227.5,950677.69
1751551200000,110227.4,110455.0,109510.0,109676.0,645754.34
1751554800000,109676.0,109789.4,109035.6,109083.9,485294.31
1751558400000,109084.0,109635.8,108960.6,109239.0,433392.24
1751562000000,109239.0,109616.0,109214.8,109506.2,134706.01
1751565600000,109506.2,109680.0,109273.3,109643.0,140584.15
1751569200000,109642.9,109873.2,109589.0,109746.9,167078.96
1751572800000,109747.0,109888.0,109702.0,109887.9,117605.66
1751576400000,109887.9,109965.0,109619.4,109733.2,137949.21
1751580000000,109733.2,109826.9,109589.0,109652.6,85616.2
1751583600000,109652.6,109777.0,109477.7,109548.8,90768.25
1751587200000,109548.9,109662.0,109315.7,109414.5,115278.74
1751590800000,109414.4,109738.2,109389.2,109452.2,115934.34
1751594400000,109452.1,109458.1,109054.0,109132.7,248438.95
1751598000000,109132.7,109335.9,109062.0,109179.3,138935.55
1751601600000,109179.3,109276.8,108907.4,108939.9,160762.35
1751605200000,108939.8,109168.4,108874.0,108964.3,157582.64
1751608800000,108964.3,108984.7,108728.8,108976.2,230862.99
1751612400000,108976.2,109100.0,108637.2,108646.7,294739.55
1751616000000,108646.6,108845.6,108463.0,108706.1,324950.02
1751619600000,108706.0,109031.3,108706.0,108949.1,204804.05
1751623200000,108949.1,109031.1,108814.1,108857.8,135921.79
1751626800000,108857.8,109065.8,108800.0,108843.4,123136.78
1751630400000,108843.5,108933.0,108571.4,108687.0,189615.73
1751634000000,108687.0,108816.0,107922.0,107930.1,705118.22
1751637600000,107930.0,108068.7,107455.0,107770.0,990039.94
1751641200000,107770.0,107900.0,107544.5,107544.5,347632.48
1751644800000,107544.5,107709.8,107287.4,107594.8,441458.99
1751648400000,107594.8,107896.7,107576.8,107843.2,243529.25
1751652000000,107843.2,107843.3,107455.6,107455.7,171535.15
1751655600000,107455.6,107600.0,107208.3,107433.6,241173.21
1751659200000,107433.6,107767.8,107391.9,107642.0,107473.59
1751662800000,107642.1,107898.0,107642.0,107872.1,98896.86
1751666400000,107872.0,108235.0,107849.9,108199.8,271186.82
1751670000000,108199.9,108199.9,107903.0,107941.9,100599.3
1751673600000,107942.0,108172.0,107903.0,108149.2,110144.72
1751677200000,108149.2,108149.3,107840.0,107944.7,113303.09
1751680800000,107944.7,108054.1,107692.1,108024.3,165164.86
1751684400000,108024.3,108211.5,108024.2,108101.6,141256.4
1751688000000,108101.7,108350.0,107985.0,108078.7,152849.78
1751691600000,108078.7,108120.0,107949.9,108078.0,98677.04
1751695200000,108078.0,108234.7,108004.1,108224.9,79949.97
1751698800000,108225.0,108225.0,107933.4,107999.0,105847.92
1751702400000,107999.0,108073.9,107866.0,107971.4,78596.12
1751706000000,107971.4,108080.6,107802.4,108037.0,114694.53
1751709600000,108037.0,108178.5,108004.8,108030.7,70258.57
1751713200000,108030.7,108170.0,108030.7,108055.6,52620.2
1751716800000,108055.5,108105.0,107912.0,108104.6,104124.16
1751720400000,108104.5,108178.0,108047.7,108076.2,55549.11
1751724000000,108076.2,108173.2,108040.8,108145.8,56467.68
1751727600000,108145.8,108145.9,107993.2,108013.0,62203.11
1751731200000,108013.0,108062.7,107810.0,108047.7,135563.09
1751734800000,108047.8,108118.5,107875.5,108037.3,62703.19
1751738400000,108037.3,108037.4,107897.7,107935.5,52485.83
1751742000000,107935.4,108120.6,107889.2,108088.0,99439.47
1751745600000,108088.0,108107.5,107935.1,108035.3,49949.85
1751749200000,108035.3,108086.4,108000.3,108028.8,44924.51
1751752800000,108028.8,108140.0,107990.1,108132.7,52664.82
1751756400000,108132.7,108169.6,108112.1,108147.8,54928.05
1751760000000,108147.8,108200.0,108065.5,108150.0,67558.25
1751763600000,108150.0,108150.0,108031.9,108146.2,47252.15
1751767200000,108146.2,108200.0,108000.0,108000.1,73311.67
1751770800000,108000.1,108053.0,107950.1,107984.5,75603.5
1751774400000,107984.4,108041.4,107901.0,107939.7,54666.7
1751778000000,107939.7,107978.0,107914.4,107950.2,47528.92
1751781600000,107950.1,108179.0,107905.5,108081.2,96771.14
1751785200000,108081.2,108154.1,107979.3,107993.9,59735.58
1751788800000,107993.9,108026.0,107931.8,107967.8,78815.48
1751792400000,107967.8,108033.3,107740.2,107810.4,135280.27
1751796000000,107810.5,108099.3,107751.5,107941.5,112476.42
1751799600000,107941.5,108050.0,107912.0,108029.9,48993.54
1751803200000,108029.9,108188.0,107987.3,108188.0,112263.91
1751806800000,108188.0,109099.9,108136.5,108732.1,737950.84
1751810400000,108732.1,108995.0,108563.8,108885.8,351104.14
1751814000000,108885.8,108942.3,108608.2,108865.1,175148.3
1751817600000,108865.0,108912.8,108649.5,108800.8,146041.91
1751821200000,108800.7,108920.5,108667.8,108860.7,98361.41
1751824800000,108860.7,108877.0,108230.0,108433.9,256985.45
1751828400000,108433.9,108589.1,108246.7,108499.9,96501.97
1751832000000,108500.0,108800.0,108492.0,108618.6,90732.21
1751835600000,108618.6,109677.9,108616.0,109159.9,532331.7
1751839200000,109159.9,109481.6,109155.4,109182.0,233068.51
1751842800000,109182.0,109235.0,108922.4,109142.0,176404.47
1751846400000,109142.1,109240.5,108736.8,108777.7,181918.94
1751850000000,108777.6,109055.2,108620.9,108970.1,164238.03
1751853600000,108970.1,109476.0,108970.0,109308.0,244995.25
1751857200000,109308.0,109665.9,109307.9,109358.8,238813.07
1751860800000,109358.8,109421.7,109069.4,109072.0,125346.51
1751864400000,109072.0,109161.4,108964.0,109034.8,125599.98
1751868000000,109034.9,109128.9,108706.4,108740.6,161996.23
1751871600000,108740.6,109023.3,108606.0,109013.8,177900.47
1751875200000,109013.8,109057.5,108807.6,108976.0,117684.05
1751878800000,108976.0,108976.0,108715.4,108809.2,101081.45
1751882400000,108809.2,108865.5,108630.0,108638.9,149817.56
1751886000000,108638.9,108775.0,108512.3,108599.0,160666.49
1751889600000,108598.9,108599.0,108268.0,108296.4,308684.97
1751893200000,108296.4,108521.7,107940.2,108476.1,618221.53
1751896800000,108476.0,108610.8,107901.0,108162.9,459417.38
1751900400000,108163.0,108575.0,108162.9,108239.9,275163.94
1751904000000,108240.0,108444.0,107834.0,107930.2,427430.19
1751907600000,107930.1,108322.8,107753.5,107900.0,286431.44
1751911200000,107899.9,108050.0,107450.0,107979.8,304330.54
1751914800000,107979.8,108256.1,107945.1,107994.4,213413.61
1751918400000,107994.3,108098.0,107808.0,107818.3,148034.94
1751922000000,107818.2,108167.3,107724.0,108120.5,114585.78
1751925600000,108120.5,108136.0,107912.9,107970.7,70267.48
1751929200000,107970.7,108263.9,107970.7,108209.9,81085.12
1751932800000,108210.0,108468.7,108134.9,108248.0,213278.38
1751936400000,108247.9,108248.0,107638.0,107655.7,222067.05
1751940000000,107655.7,107904.2,107363.6,107731.1,375099.83
1751943600000,107731.0,107974.6,107640.0,107856.7,100100.33
1751947200000,107856.7,107987.6,107688.1,107987.6,99874.45
1751950800000,107987.6,108180.0,107929.8,108158.3,131198.56
1751954400000,108158.3,108332.6,108076.0,108240.1,166315.22
1751958000000,108240.1,108448.0,108160.0,108438.0,158830.82
1751961600000,108438.0,108480.0,108221.0,108221.0,158798.74
1751965200000,108221.0,108444.0,108174.3,108410.2,131810.63
1751968800000,108410.2,108852.0,108360.0,108774.4,378513.17
1751972400000,108774.4,108949.4,108689.9,108698.6,232453.3
1751976000000,108698.6,108915.4,108631.5,108904.9,130934.29
1751979600000,108904.9,109179.7,108578.5,108969.6,398129.25
1751983200000,108969.6,109020.0,108188.0,108336.7,582966.99
1751986800000,108336.8,108498.7,108157.0,108220.0,244056.86
1751990400000,108219.9,108515.8,108040.1,108395.3,286469.8
1751994000000,108395.2,109048.0,108388.1,108937.9,408217.37
1751997600000,108937.9,109111.0,108846.1,109108.7,214586.04
1752001200000,109108.7,109108.7,108666.9,108714.9,114676.56
1752004800000,108714.9,108898.0,108576.3,108576.4,81101.4
1752008400000,108576.4,108927.3,108551.0,108847.2,98253.61
1752012000000,108847.3,108922.0,108758.7,108856.5,44269.93
1752015600000,108856.5,108932.0,108761.4,108878.4,73234.74
1752019200000,108878.3,108915.4,108718.2,108894.9,98467.61
1752022800000,108895.0,109090.8,108666.7,108742.4,188292.88
1752026400000,108742.3,108806.5,108561.5,108582.6,116103.62
1752030000000,108582.6,108636.0,108283.6,108320.0,202251.48
1752033600000,108320.0,108526.9,108280.0,108506.0,152646.45
1752037200000,108506.0,108888.8,108431.3,108735.8,251110.31
1752040800000,108735.8,108824.0,108636.3,108799.9,110226.95
1752044400000,108799.9,108835.0,108622.4,108663.9,87251.89
1752048000000,108663.9,108807.7,108603.9,108610.5,93639.71
1752051600000,108610.6,108741.5,108502.4,108711.3,98710.69
1752055200000,108711.3,108850.0,108650.0,108850.0,88142.54
1752058800000,108849.9,109083.0,108849.9,109005.9,258186.58
1752062400000,109005.9,109481.0,108928.6,109283.6,491034.34
1752066000000,109283.6,109737.3,109073.2,109147.8,559495.43
1752069600000,109147.7,109434.2,108447.9,108848.1,730491.1
1752073200000,108848.0,109175.0,108741.7,109009.9,283939.75
1752076800000,109010.0,109423.2,108970.8,109348.0,175173.33
1752080400000,109347.9,109400.0,108973.6,109113.4,173458.48
1752084000000,109113.3,109530.0,109069.4,109479.7,259870.21
1752087600000,109479.7,112023.7,109435.8,111710.9,1959579.65
1752091200000,111710.9,111922.9,110503.9,110668.9,868419.25
1752094800000,110668.8,111252.2,110621.0,110787.9,346295.13
1752098400000,110788.0,111364.2,110786.6,111331.1,232997.06
1752102000000,111331.1,111468.0,111178.6,111198.6,192880.5
1752105600000,111198.6,111290.0,110857.9,110860.1,175616.69
1752109200000,110860.0,111328.8,110830.7,111150.8,179377.92
1752112800000,111150.8,111539.9,111088.0,111171.9,213163.21
1752116400000,111172.0,111172.2,110920.6,111019.9,139953.94
1752120000000,111019.8,111142.0,110904.0,111110.9,114625.84
1752123600000,111111.0,111128.6,110900.0,111054.9,116646.07
1752127200000,111054.9,111272.7,111050.1,111175.7,130525.89
1752130800000,111175.6,111388.8,111079.9,111176.9,189366.23
1752134400000,111176.9,111355.0,111051.9,111173.6,182864.79
1752138000000,111173.7,111214.0,110970.0,111002.0,161062.32
1752141600000,111002.0,111071.2,110819.3,111047.8,160863.19
1752145200000,111047.8,111145.0,110921.2,110984.5,98982.64
1752148800000,110984.5,110984.6,110690.0,110820.1,247696.79
1752152400000,110820.0,110996.0,110415.8,110769.1,430076.87
1752156000000,110769.2,111275.7,110594.4,111193.8,526071.23
1752159600000,111193.8,111353.0,110902.8,111349.7,316332.47
1752163200000,111349.7,112678.9,111274.7,112610.0,1324190.07
1752166800000,112610.0,113773.6,112535.0,113680.8,1115648.15
1752170400000,113680.8,113716.1,112943.6,113373.9,528592.71
1752174000000,113373.9,113624.8,113050.0,113226.1,348645.68
1752177600000,113226.1,113522.0,113202.4,113415.4,170076.5
1752181200000,113415.4,117766.8,113327.5,116459.7,2465929.53
1752184800000,116459.7,116478.6,115765.4,115997.6,534388.1
1752188400000,115997.5,116095.9,115633.7,115993.0,257789.35
1752192000000,115993.0,116067.3,115210.3,115565.8,372492.1
1752195600000,115565.8,116053.3,115475.2,115947.9,247777.3
1752199200000,115947.9,116827.0,115678.0,116638.2,466761.85
1752202800000,116638.2,116963.9,116350.0,116855.9,276416.62
1752206400000,116856.0,116894.4,116455.0,116870.0,225381.77
1752210000000,116869.9,118420.0,116869.0,117829.8,1161907.52
1752213600000,117829.9,118385.9,117601.0,117644.2,557686.64
1752217200000,117644.2,118097.3,117450.0,117545.6,408771.99
1752220800000,117545.6,118170.5,117545.6,117970.4,324695.53
1752224400000,117970.3,118880.0,117871.1,118462.0,504769.86
1752228000000,118462.1,118462.1,117954.8,117992.1,336389.73
1752231600000,117992.1,118134.3,117620.4,117820.2,305816.48
1752235200000,117820.2,118252.4,117732.1,117869.6,284373.23
1752238800000,117869.5,118180.0,117264.2,117978.9,664968.78
1752242400000,117978.8,118178.4,117368.6,117855.3,506976.94
1752246000000,117855.3,117953.0,116738.0,116915.4,690505.84
1752249600000,116915.3,117468.8,116618.4,117401.5,541206.28
1752253200000,117401.5,117761.9,117239.3,117630.7,326324.56
1752256800000,117630.6,117739.1,117288.3,117686.2,179610.78
1752260400000,117686.2,118120.0,117417.8,118069.9,297973.54
1752264000000,118069.9,118069.9,117606.3,117610.3,141473.54
1752267600000,117610.3,117860.5,117425.8,117584.8,157773.92
1752271200000,117584.8,117654.3,117110.0,117590.1,260155.84
1752274800000,117590.1,117665.5,117428.0,117509.0,120546.78
1752278400000,117509.0,117638.8,117124.8,117397.3,163318.85
1752282000000,117397.4,117675.2,117397.3,117625.8,114983.9
1752285600000,117625.7,117780.0,117549.2,117577.1,105668.9
1752289200000,117577.0,117808.0,117570.9,117760.0,111898.32
1752292800000,117759.9,117870.0,117563.2,117637.6,112491.55
1752296400000,117637.6,117690.1,117485.0,117660.0,100195.81
1752300000000,117660.0,117971.5,117626.4,117809.6,153780.91
1752303600000,117809.6,118037.1,117609.9,117707.0,164888.7
1752307200000,117707.0,117950.0,117691.6,117894.1,83198.72
1752310800000,117894.1,118182.3,117840.0,118134.0,206194.22
1752314400000,118134.0,118134.1,117850.5,118036.6,165000.23
1752318000000,118036.5,118071.0,117580.7,117787.5,161164.51
1752321600000,117787.4,117833.0,117264.1,117521.3,297244.25
1752325200000,117521.3,117555.0,117222.0,117495.0,243431.46
1752328800000,117495.0,117742.0,117288.1,117374.9,226156.17
1752332400000,117375.0,117439.3,116901.5,117085.5,294404.23
1752336000000,117085.5,117380.0,117025.7,117168.0,172695.76
1752339600000,117168.0,117516.9,117144.8,117448.4,183338.54
1752343200000,117448.5,117480.0,117334.0,117460.0,78144.05
1752346800000,117460.1,117600.0,117412.3,117530.7,92141.07
1752350400000,117530.7,117530.7,116992.0,116992.1,105688.56
1752354000000,116992.1,117526.2,116955.7,117460.6,92672.16
1752357600000,117460.5,117518.8,117279.9,117350.0,50893.67
1752361200000,117350.0,117446.2,117161.0,117398.7,77608.98
1752364800000,117398.8,117428.8,117223.7,117266.2,64286.26
1752368400000,117266.2,117643.7,117182.5,117500.1,126992.35
1752372000000,117500.1,117777.0,117350.1,117564.7,111681.56
1752375600000,117564.7,117777.0,117546.7,117704.0,102224.41
1752379200000,117703.9,117838.6,117634.0,117829.9,107778.73
1752382800000,117830.0,117856.6,117636.1,117714.3,89708.27
1752386400000,117714.3,117942.0,117684.1,117830.5,75176.11
1752390000000,117830.6,118033.3,117802.0,117961.6,128786.92
1752393600000,117961.6,117970.0,117702.1,117860.8,93945.13
1752397200000,117860.8,117874.2,117660.3,117696.2,72867.04
1752400800000,117696.1,117820.4,117696.1,117724.2,50942.86
1752404400000,117724.1,118100.0,117724.1,118051.0,138996.11
1752408000000,118051.0,118641.0,117954.9,118385.9,358926.85
1752411600000,118385.9,118744.5,118110.4,118574.8,376119.48
1752415200000,118574.8,119488.0,118314.0,118723.0,936401.68
1752418800000,118722.9,119134.8,118486.0,118632.2,269741.99
1752422400000,118632.2,118971.0,118466.0,118470.5,179686.36
1752426000000,118470.6,118824.2,118315.0,118662.8,167487.64
1752429600000,118662.8,119035.6,118536.9,118944.9,120644.53
1752433200000,118945.0,119485.0,118863.4,118921.8,254422.24
1752436800000,118921.9,119363.9,118790.3,119051.7,147466.67
1752440400000,119051.7,119051.8,118460.0,118622.0,160452.51
1752444000000,118622.0,118767.1,118196.0,118486.1,288936.39
1752447600000,118486.0,119181.9,118346.4,119050.0,177026.67
1752451200000,119050.0,119452.9,118890.0,119039.9,239858.33
1752454800000,119040.0,119225.8,118874.1,119062.9,140119.54
1752458400000,119062.9,120144.0,118934.6,119655.0,687977.49
1752462000000,119654.9,121787.2,119578.7,120802.0,1236172.19
1752465600000,120801.9,121488.0,120581.0,121399.0,422723.24
1752469200000,121399.0,122736.1,121138.1,122468.0,1189105.84
1752472800000,122468.0,122488.2,122038.6,122149.9,354338.48
1752476400000,122150.0,123293.3,122112.9,122775.9,679850.34
1752480000000,122775.9,122804.9,122311.3,122587.0,353603.88
1752483600000,122587.0,122599.3,121900.0,122016.0,380829.47
1752487200000,122016.1,122180.0,121683.2,121953.9,297991.71
1752490800000,121953.9,121953.9,121400.0,121516.0,344706.34
1752494400000,121516.0,121957.9,121445.0,121938.0,228756.23
1752498000000,121937.9,122132.9,121172.9,121708.1,539780.85
1752501600000,121708.1,121978.4,120678.1,121208.0,739716.01
1752505200000,121208.0,121219.9,119641.8,119913.7,946206.89
1752508800000,119913.7,120350.0,119264.0,120308.0,804034.49
1752512400000,120308.0,120555.0,119800.0,119948.0,364599.59
1752516000000,119948.0,120216.6,119636.0,119648.5,175642.0
1752519600000,119648.5,120118.5,119611.0,119967.2,225139.94
1752523200000,119967.1,120477.0,119538.0,120181.0,174986.86
1752526800000,120180.9,120271.5,119825.1,120033.1,121808.83
1752530400000,120033.2,120325.1,119923.4,120050.0,93560.57
1752534000000,120050.1,120069.6,119756.6,119840.1,114183.88
1752537600000,119840.0,119960.0,119081.8,119482.9,260423.3
1752541200000,119482.9,119526.7,118366.7,118524.1,642907.13
1752544800000,118524.2,118888.0,117875.0,118286.2,684790.54
1752548400000,118286.2,118287.7,116866.6,117242.3,1035017.41
1752552000000,117242.3,117577.7,116304.6,117525.6,910806.55
1752555600000,117525.6,117794.7,117001.0,117345.9,442640.34
1752559200000,117345.8,117345.9,116778.0,117099.9,384913.17
1752562800000,117099.9,117315.6,116447.5,116834.9,417375.38
1752566400000,116835.0,116934.3,116312.0,116830.7,325649.26
1752570000000,116830.7,117276.7,116758.9,116842.0,234247.24
1752573600000,116842.0,117294.6,116806.6,117124.5,194079.12
1752577200000,117124.4,117250.9,116400.1,117191.3,392110.16
1752580800000,117191.4,117545.0,116456.7,117247.5,648302.75
1752584400000,117247.5,118501.0,117194.1,118116.2,956798.1
1752588000000,118116.2,118497.8,115750.0,116036.2,1268650.94
1752591600000,116036.2,116837.6,115820.0,116458.0,723729.62
1752595200000,116458.0,117764.5,116425.5,117221.0,779330.19
1752598800000,117221.1,117612.5,117153.3,117450.1,254616.36
1752602400000,117450.0,117469.9,116065.6,116743.3,526215.36
1752606000000,116743.2,117242.0,116325.5,116456.9,260271.3
1752609600000,116456.9,116736.7,116222.2,116429.0,182775.65
1752613200000,116429.0,117645.2,116350.6,117580.6,224317.0
1752616800000,117580.7,117876.0,117247.9,117841.8,214986.11
1752620400000,117841.8,117991.9,117510.0,117759.9,229307.85
