t,o,h,l,c,v
1728324000000,63830.1,63831.3,62738.0,62853.7,471.74014664
1728327600000,62856.9,63470.9,62856.9,63385.3,294.31395591
1728331200000,63384.2,63414.6,62989.9,63026.0,88.18002317
1728334800000,63026.8,63379.6,63005.4,63379.6,88.5912229
1728338400000,63379.7,63379.7,62428.6,62456.1,631.01695706
1728342000000,62460.0,62666.5,62126.0,62222.1,402.29381474
1728345600000,62222.0,62581.2,62158.0,62550.0,120.6184875
1728349200000,62550.1,62724.3,62312.7,62634.5,307.27251729
1728352800000,62636.0,62800.1,62422.2,62779.9,141.68251166
1728356400000,62780.0,62818.0,62549.6,62626.4,145.99668481
1728360000000,62626.9,62780.0,62526.1,62687.7,122.77023561
1728363600000,62687.8,62725.9,62306.2,62513.3,294.79735093
1728367200000,62513.4,62530.3,62198.0,62508.2,175.6056251
1728370800000,62508.3,62508.3,62002.9,62315.5,243.07731251
1728374400000,62315.6,62437.5,62188.0,62411.8,102.40405763
1728378000000,62412.0,62587.9,62296.2,62534.1,142.09657168
1728381600000,62534.2,62588.0,62402.5,62518.1,125.63920819
1728385200000,62518.1,62663.4,62464.1,62624.6,67.29826034
1728388800000,62624.5,62674.0,62420.5,62438.5,166.82202904
1728392400000,62438.1,63046.0,62323.0,63031.9,550.51778433
1728396000000,63032.5,63200.0,62169.3,62778.3,791.35760308
1728399600000,62778.4,62842.0,61866.0,62287.5,918.66716582
1728403200000,62287.5,62596.0,62027.2,62564.4,302.57439427
1728406800000,62566.4,62566.4,62077.5,62389.9,192.19917695
1728410400000,62390.0,62517.5,61922.1,62112.3,279.5855659
1728414000000,62110.1,62348.0,61870.0,62245.5,510.06914544
1728417600000,62245.9,62399.9,62144.7,62384.2,82.3090421
1728421200000,62386.3,62571.9,62310.0,62434.0,61.41164015
1728424800000,62434.1,62452.0,62154.1,62176.4,138.47277147
1728428400000,62176.5,62271.6,62018.3,62155.9,90.84450324
1728432000000,62156.0,62262.0,61994.9,62153.9,160.12974403
1728435600000,62154.0,62494.0,62098.0,62406.0,169.43011418
1728439200000,62406.1,62420.0,62254.3,62263.9,70.51624782
1728442800000,62264.0,62459.9,62150.1,62388.1,135.63423085
1728446400000,62388.1,62438.8,62296.0,62344.0,51.52568132
1728450000000,62344.1,62545.6,62344.0,62530.2,116.57331178
1728453600000,62530.2,62549.2,62378.1,62437.1,68.12421525
1728457200000,62437.1,62437.1,62200.0,62273.6,75.98986056
1728460800000,62273.5,62290.0,62040.0,62150.9,472.58287655
1728464400000,62150.9,62290.0,62094.6,62263.4,201.79841455
1728468000000,62263.4,62263.4,62050.0,62150.3,142.89541002
1728471600000,62150.2,62222.0,62102.0,62196.1,174.63069777
1728475200000,62196.2,62224.0,61750.0,61970.0,627.35594025
1728478800000,61971.9,62065.7,61757.2,61800.0,302.547585
1728482400000,61800.1,62026.4,61634.0,61873.1,410.89223695
1728486000000,61873.2,62411.4,61775.7,62309.9,417.53959636
1728489600000,62310.0,62346.5,61689.4,61808.4,413.76562035
1728493200000,61808.5,61904.8,61666.7,61749.2,97.12928685
1728496800000,61749.1,61824.5,61150.0,61189.8,486.99550705
1728500400000,61191.9,61210.6,60832.5,61028.5,791.85064362
1728504000000,61029.5,61120.0,60302.0,60420.1,474.81574636
1728507600000,60420.2,60960.0,60364.8,60903.7,182.16840692
1728511200000,60903.7,60916.5,60692.1,60800.0,113.33114493
1728514800000,60800.1,60832.0,60606.0,60637.5,119.14030698
1728518400000,60637.5,60694.4,60365.7,60444.9,202.36253065
1728522000000,60444.8,60857.1,60434.0,60804.4,158.12762211
1728525600000,60804.5,60932.0,60708.0,60877.0,153.88814342
1728529200000,60877.0,60954.8,60816.5,60864.7,130.40340972
1728532800000,60864.8,60954.9,60812.6,60868.0,111.28236864
1728536400000,60868.1,61052.0,60850.0,60938.4,229.36379623
1728540000000,60938.5,61154.0,60890.0,61136.6,166.10238714
1728543600000,61136.7,61143.8,60892.9,60892.9,137.94125002
1728547200000,60892.9,61070.6,60800.0,60820.1,156.10810871
1728550800000,60820.5,60981.7,60625.0,60929.1,394.7200767
1728554400000,60929.0,61200.0,60926.0,61066.7,216.19766035
1728558000000,61066.7,61315.8,61044.3,61258.2,117.5754401
1728561600000,61258.1,61315.9,60755.5,60955.1,629.74415695
1728565200000,60955.2,61250.0,60614.0,60940.1,389.71231735
1728568800000,60940.0,61058.0,60511.0,60597.0,298.2983038
1728572400000,60598.0,60819.8,60450.0,60795.2,299.01716687
1728576000000,60796.0,61035.1,60252.4,60298.0,410.16127771
1728579600000,60298.0,60464.0,59560.0,59604.0,856.08208768
1728583200000,59604.2,59604.2,58935.6,59502.0,1226.51458169
1728586800000,59502.0,59764.0,59358.5,59725.9,286.00781163
1728590400000,59725.8,60017.0,59583.6,59803.4,451.60481038
1728594000000,59803.4,60190.1,59686.8,60190.0,167.04752468
1728597600000,60190.0,60249.9,59944.1,60147.9,155.83694456
1728601200000,60147.9,60322.4,60145.9,60322.4,106.56780024
1728604800000,60322.5,60360.0,60160.6,60188.0,142.73427877
1728608400000,60188.1,60774.3,60088.0,60580.2,303.90622937
1728612000000,60580.5,60651.9,60365.0,60548.0,134.61272519
1728615600000,60548.0,60722.1,60548.0,60610.0,108.23180978
1728619200000,60610.1,60724.6,60572.3,60703.9,94.25985405
1728622800000,60704.0,60769.8,60586.4,60596.8,136.15760055
1728626400000,60596.8,60923.0,60591.0,60795.9,209.50537507
1728630000000,60796.0,60912.0,60656.0,60672.0,250.37047378
1728633600000,60672.0,60804.3,60650.0,60660.0,82.53460162
1728637200000,60660.1,61111.0,60652.5,61076.9,227.22294037
1728640800000,61077.0,61248.4,60991.5,61152.2,305.2618919
1728644400000,61152.3,61264.0,61068.0,61172.2,207.36418056
1728648000000,61172.3,61479.4,61127.5,61386.1,353.85574004
1728651600000,61386.1,61869.2,61210.6,61685.7,749.43171354
1728655200000,61685.9,61954.0,61632.0,61757.8,788.34131919
1728658800000,61757.8,62466.0,61757.8,62267.1,1100.03330375
1728662400000,62267.2,62451.9,62130.0,62275.2,692.76320809
1728666000000,62275.3,62946.2,62166.1,62918.3,547.42803574
1728669600000,62918.3,62977.0,62721.9,62923.7,401.23483208
1728673200000,62928.5,63419.5,62822.1,63088.0,964.36364862
1728676800000,63086.8,63092.3,62924.0,62998.3,209.61938708
1728680400000,62998.4,63171.9,62802.0,62845.8,211.39922042
1728684000000,62845.9,62922.8,62367.4,62453.9,278.22443451
1728687600000,62452.9,62666.0,62349.2,62546.0,157.29885026
1728691200000,62546.1,62922.7,62500.0,62832.1,164.74450301
1728694800000,62832.0,63098.8,62690.6,62733.9,242.27012918
1728698400000,62734.0,62766.0,62522.4,62558.0,129.49635409
1728702000000,62558.1,62632.9,62477.4,62572.6,79.17500421
1728705600000,62572.7,62750.0,62570.0,62588.0,133.28185101
1728709200000,62588.1,62827.2,62580.0,62768.3,139.79845035
1728712800000,62778.1,62790.0,62666.6,62686.5,148.00704388
1728716400000,62686.6,62776.5,62642.0,62755.6,129.39845503
1728720000000,62755.6,62780.0,62689.9,62717.5,83.81138017
1728723600000,62717.6,62839.9,62669.0,62839.8,112.1484814
1728727200000,62839.9,63064.7,62807.0,63048.0,126.23687909
1728730800000,63048.0,63269.4,62917.2,62948.0,214.8851444
1728734400000,62948.0,63065.5,62821.3,63050.0,134.55302525
1728738000000,63050.1,63160.0,62962.9,63074.0,205.64292618
1728741600000,63074.1,63414.4,63008.0,63238.2,403.75401686
1728745200000,63238.0,63488.0,63062.0,63166.1,786.40376515
1728748800000,63166.2,63400.0,63062.0,63062.0,127.32602825
1728752400000,63062.1,63265.9,63050.9,63101.7,63.94739106
1728756000000,63101.7,63181.8,62937.2,62939.1,81.89026493
1728759600000,62939.2,63080.0,62912.0,63000.0,57.94114647
1728763200000,63000.1,63122.0,63000.0,63042.0,54.6398343
1728766800000,63042.0,63229.7,63042.0,63220.0,43.42504237
1728770400000,63219.8,63333.2,63132.0,63295.0,54.00324249
1728774000000,63294.1,63389.8,63176.1,63209.9,131.93119268
1728777600000,63209.4,63294.5,63069.5,63187.9,132.40024294
1728781200000,63188.0,63188.0,62828.0,62879.5,248.85228764
1728784800000,62879.6,62922.0,62701.7,62866.0,116.54874994
1728788400000,62866.1,62899.9,62659.2,62713.9,110.00671677
1728792000000,62715.5,62868.0,62711.0,62825.4,91.4701858
1728795600000,62825.3,62973.4,62819.0,62859.1,48.45408417
1728799200000,62859.1,63000.0,62859.1,62874.0,70.13879063
1728802800000,62874.1,62928.0,62722.0,62853.9,180.33468666
1728806400000,62850.8,62971.3,62800.1,62818.1,115.62916442
1728810000000,62816.1,62879.9,62770.1,62834.2,45.80062446
1728813600000,62834.2,62838.4,62690.0,62705.0,41.1519559
1728817200000,62705.6,62792.3,62521.7,62567.0,174.20639801
1728820800000,62567.1,62738.0,62552.1,62676.0,102.20183018
1728824400000,62676.1,62834.9,62626.1,62659.4,89.303406
1728828000000,62659.3,62667.1,62200.0,62243.5,495.85545726
1728831600000,62243.5,62349.6,62050.0,62230.1,466.90799758
1728835200000,62230.0,62711.8,62169.4,62630.0,178.30130948
1728838800000,62630.0,62884.9,62415.2,62511.9,180.95496591
1728842400000,62511.9,62630.1,62309.2,62410.0,72.46987311
1728846000000,62410.1,62744.6,62410.1,62735.9,74.1528915
1728849600000,62737.5,62764.9,62604.3,62764.9,32.7004559
1728853200000,62764.9,63036.1,62682.1,62889.5,91.16108604
1728856800000,62889.5,63141.7,62725.3,62836.9,98.95261171
1728860400000,62836.1,62901.0,62630.0,62872.0,86.31346674
1728864000000,62872.1,62900.9,62453.4,62516.1,89.17039336
1728867600000,62516.0,62828.5,62504.0,62632.9,77.78682873
1728871200000,62633.0,62642.8,62476.0,62615.3,73.8304167
1728874800000,62618.2,64400.0,62616.0,64309.9,1790.80883321
1728878400000,64309.9,64531.9,64090.6,64140.0,1095.45656072
1728882000000,64139.9,64150.0,63779.4,63934.0,621.61418917
1728885600000,63934.1,64233.7,63796.0,64094.5,371.83319336
1728889200000,64094.6,64682.5,64025.0,64620.0,709.83580968
1728892800000,64619.9,64867.0,64385.7,64428.6,489.25674692
1728896400000,64428.7,64899.9,64344.0,64822.1,393.13298719
1728900000000,64822.2,65000.0,64708.0,64865.2,406.16994728
1728903600000,64863.0,65171.2,64806.5,64922.6,765.97815269
1728907200000,64922.7,65028.4,64719.3,64867.7,615.0789317
1728910800000,64867.8,65294.6,64653.9,65143.8,890.97511391
1728914400000,65144.6,66294.0,65108.0,65921.7,1831.71743609
1728918000000,65921.8,66119.9,65834.0,65878.1,674.88048791
1728921600000,65878.0,66024.2,65626.1,65710.0,647.20728084
1728925200000,65710.0,65859.0,65530.9,65640.5,294.57109353
1728928800000,65640.0,65967.1,65578.0,65770.0,243.82395358
1728932400000,65770.1,66087.9,65724.8,65948.0,900.01248574
1728936000000,65948.0,66087.6,65812.9,65935.9,358.65908878
1728939600000,65936.0,66013.9,65733.5,65787.5,109.86605842
1728943200000,65787.4,66577.1,65773.6,66466.1,839.63670033
1728946800000,66466.1,66529.8,66051.2,66089.8,273.87439143
1728950400000,66089.9,66332.6,65861.8,65932.0,240.63091972
1728954000000,65932.1,66019.9,65749.9,65874.1,181.62756526
1728957600000,65872.1,65934.0,65705.9,65762.4,176.94441153
1728961200000,65762.4,65762.4,65333.7,65406.0,335.43611281
1728964800000,65406.1,65706.4,65327.5,65611.9,181.54471088
1728968400000,65611.9,65614.7,65228.3,65372.8,255.98542541
1728972000000,65372.9,65627.3,65290.1,65570.6,262.67716975
1728975600000,65570.7,65855.9,65568.0,65661.3,291.50384138
1728979200000,65662.5,65860.7,65631.6,65759.9,187.27167472
1728982800000,65760.0,65785.5,65592.3,65640.5,140.21143213
1728986400000,65640.6,65750.0,65575.0,65682.1,143.65083026
1728990000000,65682.1,65728.1,65280.1,65403.0,409.28287666
1728993600000,65403.1,65963.9,65390.1,65805.5,348.34563111
1728997200000,65804.0,67777.0,65770.0,67669.9,1407.07573374
1729000800000,67669.9,67963.6,65143.6,65376.0,3405.45080449
1729004400000,65376.0,66301.0,64781.5,66023.1,1851.07493972
1729008000000,66023.1,67221.6,65982.7,66868.3,1400.04829534
1729011600000,66872.8,67065.9,66492.0,66808.5,595.90919146
1729015200000,66808.6,67388.0,66754.0,66901.0,655.42764013
1729018800000,66900.9,67063.9,66577.5,66974.1,855.46066087
1729022400000,66974.1,67015.9,66385.1,66466.2,322.9132973
1729026000000,66464.1,66614.0,66136.6,66431.2,281.03749793
1729029600000,66431.2,67000.0,66412.0,66750.1,199.64052551
1729033200000,66750.2,67178.8,66678.1,67072.1,269.66183522
1729036800000,67072.1,67144.4,66755.1,66881.9,193.0391804
1729040400000,66882.0,67500.0,66758.0,67374.1,586.75878232
1729044000000,67374.0,67564.5,67238.1,67281.9,318.57190683
1729047600000,67280.2,67298.0,67080.0,67094.1,145.65267271
1729051200000,67093.5,67249.6,66888.8,66990.0,139.20124863
1729054800000,66989.2,67356.1,66924.0,67212.7,163.89408673
1729058400000,67215.9,67303.9,66964.0,67048.0,188.38346261
1729062000000,67048.5,67050.0,66770.1,66984.6,352.58980431
1729065600000,66984.7,67272.0,66918.0,67131.9,420.99333093
1729069200000,67132.0,67470.0,67080.0,67427.9,294.97320443
1729072800000,67428.0,67810.0,67327.2,67740.7,717.79392459
1729076400000,67740.7,68422.6,67602.0,67913.9,1633.64494788
1729080000000,67914.0,68080.0,67674.3,67838.1,519.84691225
1729083600000,67838.0,67974.0,67128.4,67394.2,761.03193478
1729087200000,67396.0,68318.2,67348.4,67681.2,919.17820905
1729090800000,67682.7,68050.0,67400.0,67759.3,369.01172529
1729094400000,67759.5,67933.9,67480.2,67819.1,219.84378131
1729098000000,67819.0,68107.9,67683.9,67942.9,423.70412178
1729101600000,67942.1,68067.9,67778.0,67824.0,146.96566306
1729105200000,67824.0,67959.9,67634.1,67728.7,356.02352837
1729108800000,67725.3,67963.9,67624.0,67628.0,196.19253793
1729112400000,67628.0,67714.0,67500.1,67573.1,200.72382882
1729116000000,67573.2,67870.0,67573.2,67785.5,77.70207591
1729119600000,67785.6,67836.2,67594.4,67614.3,101.26731195
1729123200000,67614.4,67941.0,67571.4,67708.4,88.08264241
1729126800000,67708.5,67900.0,67407.6,67895.9,200.04908672
1729130400000,67896.0,67900.0,67410.0,67474.0,232.28006818
1729134000000,67474.1,67700.0,67433.0,67598.0,137.87204929
1729137600000,67598.0,67598.0,67250.5,67262.9,212.90488348
1729141200000,67264.0,67470.3,67256.0,67340.0,187.19614326
1729144800000,67340.0,67507.3,67118.0,67156.5,319.17066905
1729148400000,67156.5,67303.1,67079.9,67299.9,439.87218337
1729152000000,67300.0,67476.4,67182.3,67449.8,193.80861112
1729155600000,67449.9,67526.0,67182.0,67193.7,154.65312895
1729159200000,67193.7,67312.7,66826.0,67214.0,446.75482998
1729162800000,67212.2,67292.6,66813.1,66874.6,407.88922235
1729166400000,66874.5,67180.0,66810.0,67173.0,244.29453787
1729170000000,67173.9,67350.1,66670.0,67025.9,660.85253435
1729173600000,67026.0,67285.7,66680.0,67118.5,761.64727113
1729177200000,67118.6,67681.7,66900.3,67590.5,542.49572773
1729180800000,67590.5,67595.5,67118.3,67379.3,299.02596773
1729184400000,67380.1,67525.9,67153.8,67290.1,221.93416751
1729188000000,67290.2,67313.2,66720.0,66930.7,645.7760801
1729191600000,66930.6,67027.9,66775.6,66845.7,286.73765966
1729195200000,66845.9,67148.0,66824.2,66939.7,114.6694454
1729198800000,66939.8,67131.9,66932.4,67080.4,76.61200646
1729202400000,67080.5,67488.0,67080.5,67443.9,242.22465574
1729206000000,67444.0,67497.7,67286.5,67426.5,183.54504238
1729209600000,67426.5,67464.0,67188.5,67211.2,151.5774083
1729213200000,67211.3,68265.6,67189.0,68086.0,558.65582289
1729216800000,68086.5,68146.1,67800.0,68104.2,360.08164879
1729220400000,68104.2,68118.7,67512.0,67550.1,265.95322213
1729224000000,67550.2,67874.0,67536.1,67740.8,180.12732446
1729227600000,67740.8,68055.2,67634.1,68002.4,216.68405431
1729231200000,68002.5,68387.0,67916.1,68107.8,399.44414251
1729234800000,68107.9,68200.0,67864.5,67967.6,517.63992531
1729238400000,67967.6,68056.7,67826.5,67924.7,210.11575862
1729242000000,67924.7,68050.0,67744.7,67800.0,262.59338332
1729245600000,67800.1,67972.0,67774.8,67876.0,161.18402903
1729249200000,67876.0,68033.9,67674.0,67699.9,230.75810232
1729252800000,67700.0,67829.3,67642.0,67666.0,181.19640327
1729256400000,67666.1,68200.0,67650.0,68197.1,364.72252796
1729260000000,68197.1,68624.4,67932.0,68430.0,1329.26868984
1729263600000,68430.1,68880.0,68288.0,68744.2,1216.6696098
1729267200000,68744.5,68900.0,68358.0,68788.0,591.32661094
1729270800000,68788.1,68900.0,68650.0,68707.7,185.46854027
1729274400000,68707.7,69000.0,68554.1,68903.6,519.39970173
1729278000000,68904.2,68984.5,68572.8,68603.0,409.89490566
1729281600000,68604.5,68696.0,68392.1,68434.0,149.54058458
1729285200000,68432.0,68497.9,68240.0,68416.0,96.98882936
1729288800000,68416.0,68422.1,68211.0,68212.0,174.34743439
1729292400000,68212.1,68478.2,68211.0,68431.4,135.6099486
1729296000000,68431.4,68486.9,68300.1,68332.8,103.13946403
1729299600000,68332.9,68464.0,68326.0,68339.8,65.60922506
1729303200000,68339.9,68474.0,68328.9,68461.5,88.2441413
1729306800000,68461.6,68700.0,68434.1,68452.0,151.47203123
1729310400000,68452.1,68572.0,68340.0,68340.0,84.34327308
1729314000000,68340.1,68440.0,68328.5,68400.0,60.33208537
1729317600000,68400.0,68449.4,68332.1,68334.8,83.9178849
1729321200000,68334.9,68409.8,68301.8,68350.7,82.38398825
1729324800000,68350.7,68474.3,68340.1,68409.2,79.55762577
1729328400000,68409.3,68432.1,68344.1,68344.1,85.08613584
1729332000000,68344.2,68382.5,68239.9,68244.0,97.82434888
1729335600000,68244.1,68309.4,68080.0,68083.3,137.66463438
1729339200000,68083.4,68270.0,68080.0,68218.3,114.19182056
1729342800000,68218.3,68223.7,68108.3,68109.8,124.80956684
1729346400000,68109.9,68351.9,68109.9,68298.5,103.77498263
1729350000000,68298.5,68340.2,68158.6,68227.7,76.39829865
1729353600000,68227.8,68235.4,68030.4,68041.0,116.61458019
1729357200000,68040.1,68146.6,68006.0,68127.9,88.64073922
1729360800000,68128.0,68196.0,68090.0,68175.1,54.79976036
1729364400000,68175.2,68245.9,68142.0,68176.8,43.98859357
1729368000000,68176.9,68259.6,68162.6,68238.1,39.2192969
1729371600000,68238.2,68342.8,68214.0,68220.5,43.552632
1729375200000,68220.6,68425.2,68197.1,68330.6,87.73232946
1729378800000,68331.0,68418.2,68297.2,68366.2,123.93454605
1729382400000,68366.3,68445.9,68228.0,68228.0,74.37255037
1729386000000,68228.1,68256.9,68150.0,68156.1,57.86070181
1729389600000,68157.1,68232.0,68113.0,68174.8,65.90266887
1729393200000,68174.9,68202.6,68100.0,68190.4,72.28461115
1729396800000,68190.5,68322.0,68180.3,68240.2,75.43679189
1729400400000,68240.3,68286.0,68163.7,68214.2,66.71338938
1729404000000,68214.3,68415.1,68172.6,68394.1,107.19108122
1729407600000,68394.1,68434.1,68347.8,68366.1,93.57990215
1729411200000,68366.1,68494.6,68341.0,68392.3,106.92885298
1729414800000,68392.3,68451.3,68347.3,68428.6,52.82990289
1729418400000,68428.7,68462.1,68370.0,68370.0,43.06255575
1729422000000,68370.1,68444.4,68366.5,68413.8,31.50208451
1729425600000,68413.9,68439.9,68254.1,68260.0,84.92642645
1729429200000,68260.1,68488.0,68208.0,68457.9,159.67190471
1729432800000,68458.0,68765.2,68458.0,68646.9,429.35266824
1729436400000,68646.9,68693.9,68357.8,68631.9,246.93540523
1729440000000,68632.0,68664.8,68496.1,68501.5,219.06631752
1729443600000,68501.5,68620.1,68418.0,68560.3,117.07305624
1729447200000,68560.4,68663.9,68560.3,68603.8,39.41336239
1729450800000,68603.8,68611.4,68489.0,68509.6,41.28707227
1729454400000,68509.7,68921.9,68462.0,68786.4,141.5957594
1729458000000,68786.5,68876.5,68662.0,68770.0,111.16431463
1729461600000,68770.1,69425.0,68600.0,69143.9,865.12290508
1729465200000,69144.0,69200.0,68926.5,69035.6,239.17953261
1729468800000,69035.7,69546.0,68972.6,69164.6,551.64235153
1729472400000,69164.7,69487.9,69107.2,69211.8,351.52709868
1729476000000,69211.9,69272.0,68712.1,68723.6,374.93474782
1729479600000,68723.7,68946.2,68604.3,68940.0,313.49929711
1729483200000,68940.0,69044.5,68792.0,69038.0,111.15963715
1729486800000,69038.1,69192.7,68948.8,68988.0,142.6927393
1729490400000,68988.1,69150.0,68630.7,68688.0,244.45242189
1729494000000,68688.1,68799.7,68467.2,68512.4,469.49211303
1729497600000,68512.4,68664.9,68297.8,68306.0,293.63139131
1729501200000,68305.2,68428.4,68140.9,68385.4,300.47407964
1729504800000,68386.9,68494.0,68267.8,68287.1,244.20829492
1729508400000,68287.2,68441.2,68200.0,68241.4,258.17417405
1729512000000,68241.4,68339.8,68075.6,68212.3,484.50360344
1729515600000,68212.3,68255.4,67149.3,67314.8,1582.64939387
1729519200000,67314.8,67616.4,67023.8,67280.9,1100.79552189
1729522800000,67280.9,67338.1,66842.8,67331.5,872.30801093
1729526400000,67331.5,67331.6,66889.3,67317.3,608.54332028
1729530000000,67317.3,67656.0,67246.0,67516.4,445.66890003
1729533600000,67518.1,67518.1,67029.9,67323.5,380.83501631
1729537200000,67323.6,67925.9,67320.0,67755.9,506.37246158
1729540800000,67756.0,67809.6,67616.4,67738.2,172.98079523
1729544400000,67738.3,67922.0,67670.2,67792.7,142.52083768
1729548000000,67792.8,67872.3,67587.5,67779.9,292.56053991
1729551600000,67779.9,67779.9,67344.0,67371.7,378.82103489
1729555200000,67371.8,67400.0,66555.0,67139.8,952.41609987
1729558800000,67139.9,67537.9,67039.9,67507.8,373.42189966
1729562400000,67507.8,67688.0,67266.0,67314.4,205.20208074
1729566000000,67314.5,67555.0,67300.3,67393.9,198.92583699
1729569600000,67394.0,67510.1,67282.0,67499.9,121.63814451
1729573200000,67500.0,67652.0,67450.0,67583.9,218.57421935
1729576800000,67584.0,67790.5,67557.1,67557.1,362.05130611
1729580400000,67557.2,67700.0,67376.0,67400.7,260.08504671
1729584000000,67400.7,67400.8,66892.1,66934.5,375.9290485
1729587600000,66937.5,67128.5,66746.0,66956.0,397.4647662
1729591200000,66956.0,67234.0,66860.0,67187.4,311.38545121
1729594800000,67187.5,67523.9,67156.0,67300.0,540.17811799
1729598400000,67300.1,67473.4,66857.4,66987.4,333.98662422
1729602000000,66987.6,67172.8,66640.0,66996.0,601.92447803
1729605600000,66996.0,67697.2,66825.0,67561.8,915.56021129
1729609200000,67561.9,67691.8,67105.4,67283.5,620.94599486
1729612800000,67283.6,67283.6,66917.4,66966.0,396.39003495
1729616400000,66966.1,67428.0,66938.0,67325.8,388.08090263
1729620000000,67325.9,67522.4,67238.0,67379.0,212.93110001
1729623600000,67379.8,67639.8,67333.1,67481.0,454.16898416
1729627200000,67480.0,67579.4,67416.0,67523.1,121.35801128
1729630800000,67523.2,67550.1,67408.0,67528.0,53.12510736
1729634400000,67528.0,67838.0,67474.1,67722.1,221.27175523
1729638000000,67722.0,67777.3,67285.7,67421.2,166.16949024
1729641600000,67421.3,67470.3,67089.0,67173.3,245.00018466
1729645200000,67173.3,67393.0,67167.1,67349.6,201.35814259
1729648800000,67349.6,67390.0,67064.0,67098.7,155.56579125
1729652400000,67098.8,67180.6,66888.8,67079.8,213.25623787
1729656000000,67079.9,67237.9,66996.0,67218.9,97.52011462
1729659600000,67218.9,67229.9,67046.9,67086.4,86.47730193
1729663200000,67086.5,67299.9,66907.6,66923.7,160.01784668
1729666800000,66923.8,67000.0,66800.0,66856.1,252.80378269
1729670400000,66856.2,67048.8,66420.1,66531.8,620.10309111
1729674000000,66531.7,66606.9,66199.8,66509.3,531.18237779
1729677600000,66509.3,66643.5,66392.3,66400.7,180.81080426
1729681200000,66400.8,66598.1,66312.4,66422.0,221.83913571
1729684800000,66422.5,66504.6,66106.0,66408.6,386.68767337
1729688400000,66408.6,66898.3,66351.7,66798.4,379.23160787
1729692000000,66798.3,66878.3,66436.0,66492.1,322.30682364
1729695600000,66492.2,66496.0,65923.1,66220.0,637.54894923
1729699200000,66220.1,66299.8,65801.0,65872.0,425.80243497
1729702800000,65872.0,65984.0,65638.0,65718.9,477.85382914
1729706400000,65719.0,66064.0,65251.0,66050.5,968.02408201
1729710000000,66050.5,66566.0,65866.0,66474.8,532.55082859
1729713600000,66477.2,66682.5,66338.0,66668.1,225.33278221
1729717200000,66668.2,66685.5,66365.0,66418.1,119.8298874
1729720800000,66418.2,66587.9,66354.0,66481.8,116.40309818
1729724400000,66481.9,66812.0,66464.0,66666.0,222.64365121
1729728000000,66666.1,67484.4,66514.0,67436.0,508.37084239
1729731600000,67436.0,67616.4,67060.0,67266.2,545.95643941
1729735200000,67266.3,67514.9,67152.0,67454.4,271.94343768
1729738800000,67455.7,67473.4,67215.1,67215.1,258.92756606
1729742400000,67215.1,67438.0,67212.0,67384.1,196.40455706
1729746000000,67384.2,67475.4,67348.0,67358.6,144.70426622
1729749600000,67358.1,67475.5,67103.2,67115.1,299.89212286
1729753200000,67115.2,67320.1,67074.3,67124.8,237.185758
1729756800000,67124.1,67250.0,66855.1,66859.5,153.39475466
1729760400000,66859.5,67012.0,66728.0,66879.0,299.87714709
1729764000000,66879.0,67124.4,66866.0,67006.6,184.52348179
1729767600000,67006.6,67328.8,66988.3,67293.9,154.75637624
1729771200000,67294.0,67616.3,67261.0,67515.5,296.31763997
1729774800000,67515.4,67984.0,67450.0,67906.2,604.31634413
1729778400000,67906.2,67979.0,67532.0,67782.5,504.28750244
1729782000000,67782.5,67977.9,67596.6,67697.7,495.83550789
1729785600000,67697.8,67792.0,67350.7,67578.0,343.80249222
1729789200000,67578.0,67855.0,67460.0,67653.1,163.74796906
1729792800000,67653.8,67959.9,67626.0,67827.9,231.92736153
1729796400000,67827.9,68330.0,67722.0,68298.0,463.25091377
1729800000000,68297.9,68333.0,67951.6,68197.5,256.58744136
1729803600000,68197.6,68850.3,68197.6,68347.0,356.89966049
1729807200000,68347.0,68557.4,68180.1,68180.1,211.6757446
1729810800000,68180.1,68265.7,68044.2,68198.5,131.07017032
1729814400000,68198.6,68278.0,67884.9,67982.4,207.70137908
1729818000000,67982.4,68000.1,67840.2,67977.3,169.14184807
1729821600000,67977.4,68084.0,67833.0,68064.1,133.75754243
1729825200000,68064.1,68240.0,67979.9,68006.8,164.91089228
1729828800000,68006.8,68048.9,67687.3,67738.9,277.36098762
1729832400000,67739.0,67876.0,67589.5,67757.4,179.82832632
1729836000000,67757.5,67860.7,67592.0,67642.4,153.98273827
1729839600000,67642.5,67732.0,67250.0,67529.9,548.3602577
1729843200000,67529.9,67762.9,67312.9,67661.9,288.98858681
1729846800000,67661.9,67876.7,67519.0,67837.8,200.08986809
1729850400000,67837.9,67874.4,67670.0,67857.9,202.0427181
1729854000000,67858.0,68173.9,67788.0,68108.3,220.19024232
1729857600000,68108.7,68299.9,67974.3,68058.0,220.43340714
1729861200000,68058.1,68437.3,67708.0,68339.9,366.29639848
1729864800000,68340.0,68771.9,68132.0,68310.5,876.12981906
1729868400000,68312.9,68542.0,67445.5,67687.5,712.92238893
1729872000000,67687.5,67870.2,67343.1,67669.0,515.50335293
1729875600000,67670.0,67812.6,66768.8,66834.0,846.38750183
1729879200000,66834.1,67580.6,66000.0,67026.7,2029.17580352
1729882800000,67026.7,67229.1,66625.0,66847.3,649.45003429
1729886400000,66847.3,67036.1,66623.4,66934.1,347.54653376
1729890000000,66937.5,67304.0,66937.5,67294.0,145.97486307
